"Coyotes","RoadR"
-2.35993213797382,3.10921208285933
-2.35993213797382,3.10667926642206
-2.35993213797382,3.10414644998479
-2.35993213797382,3.10161363354752
-2.35993213797382,3.09908081711024
-2.35993213797382,3.09654800067297
-2.35993213797382,3.0940151842357
-2.35993213797382,3.09148236779842
-2.35993213797382,2.85339762269475
-2.35993213797382,2.85086480625748
-2.35993213797382,2.8483319898202
-2.35993213797382,2.84579917338293
-2.35993213797382,2.84326635694566
-2.35993213797382,2.84073354050838
-2.35993213797382,2.83820072407111
-2.35993213797382,2.83566790763384
-2.35993213797382,2.83313509119656
-2.35993213797382,2.83060227475929
-2.35993213797382,2.82806945832202
-2.35993213797382,2.82553664188474
-2.35993213797382,2.82300382544747
-2.35550509166788,3.11681053217115
-2.35550509166788,3.11427771573388
-2.35550509166788,3.11174489929661
-2.35550509166788,3.10921208285933
-2.35550509166788,3.10667926642206
-2.35550509166788,3.10414644998479
-2.35550509166788,3.10161363354752
-2.35550509166788,3.09908081711024
-2.35550509166788,2.84579917338293
-2.35550509166788,2.84326635694566
-2.35550509166788,2.84073354050838
-2.35550509166788,2.83820072407111
-2.35550509166788,2.83566790763384
-2.35550509166788,2.83313509119656
-2.35550509166788,2.83060227475929
-2.35550509166788,2.82806945832202
-2.35550509166788,2.82553664188474
-2.35550509166788,2.82300382544747
-2.35550509166788,2.8204710090102
-2.35550509166788,2.81793819257293
-2.35107804536194,3.11934334860843
-2.35107804536194,3.11681053217115
-2.35107804536194,3.11427771573388
-2.35107804536194,3.11174489929661
-2.35107804536194,3.10921208285933
-2.35107804536194,3.10667926642206
-2.35107804536194,3.10414644998479
-2.35107804536194,2.83820072407111
-2.35107804536194,2.83566790763384
-2.35107804536194,2.83313509119656
-2.35107804536194,2.83060227475929
-2.35107804536194,2.82806945832202
-2.35107804536194,2.82553664188474
-2.35107804536194,2.82300382544747
-2.35107804536194,2.8204710090102
-2.35107804536194,2.81793819257293
-2.35107804536194,2.81540537613565
-2.35107804536194,2.81287255969838
-2.346650999056,3.1218761650457
-2.346650999056,3.11934334860843
-2.346650999056,3.11681053217115
-2.346650999056,3.11427771573388
-2.346650999056,3.11174489929661
-2.346650999056,3.10921208285933
-2.346650999056,2.83313509119656
-2.346650999056,2.83060227475929
-2.346650999056,2.82806945832202
-2.346650999056,2.82553664188474
-2.346650999056,2.82300382544747
-2.346650999056,2.8204710090102
-2.346650999056,2.81793819257293
-2.346650999056,2.81540537613565
-2.346650999056,2.81287255969838
-2.346650999056,2.81033974326111
-2.346650999056,2.80780692682383
-2.34222395275005,3.12440898148297
-2.34222395275005,3.1218761650457
-2.34222395275005,3.11934334860843
-2.34222395275005,3.11681053217115
-2.34222395275005,3.11427771573388
-2.34222395275005,3.11174489929661
-2.34222395275005,2.82806945832202
-2.34222395275005,2.82553664188474
-2.34222395275005,2.82300382544747
-2.34222395275005,2.8204710090102
-2.34222395275005,2.81793819257293
-2.34222395275005,2.81540537613565
-2.34222395275005,2.81287255969838
-2.34222395275005,2.81033974326111
-2.34222395275005,2.80780692682383
-2.34222395275005,2.80527411038656
-2.34222395275005,2.80274129394929
-2.33779690644411,3.12947461435752
-2.33779690644411,3.12694179792025
-2.33779690644411,3.12440898148297
-2.33779690644411,3.1218761650457
-2.33779690644411,3.11934334860843
-2.33779690644411,3.11681053217115
-2.33779690644411,3.11427771573388
-2.33779690644411,2.82300382544747
-2.33779690644411,2.8204710090102
-2.33779690644411,2.81793819257293
-2.33779690644411,2.81540537613565
-2.33779690644411,2.81287255969838
-2.33779690644411,2.81033974326111
-2.33779690644411,2.80780692682383
-2.33779690644411,2.80527411038656
-2.33779690644411,2.80274129394929
-2.33779690644411,2.80020847751201
-2.33336986013817,3.13200743079479
-2.33336986013817,3.12947461435752
-2.33336986013817,3.12694179792025
-2.33336986013817,3.12440898148297
-2.33336986013817,3.1218761650457
-2.33336986013817,3.11934334860843
-2.33336986013817,2.81793819257293
-2.33336986013817,2.81540537613565
-2.33336986013817,2.81287255969838
-2.33336986013817,2.81033974326111
-2.33336986013817,2.80780692682383
-2.33336986013817,2.80527411038656
-2.33336986013817,2.80274129394929
-2.33336986013817,2.80020847751201
-2.33336986013817,2.79767566107474
-2.33336986013817,2.79514284463747
-2.32894281383223,3.13454024723207
-2.32894281383223,3.13200743079479
-2.32894281383223,3.12947461435752
-2.32894281383223,3.12694179792025
-2.32894281383223,3.12440898148297
-2.32894281383223,3.1218761650457
-2.32894281383223,2.81287255969838
-2.32894281383223,2.81033974326111
-2.32894281383223,2.80780692682383
-2.32894281383223,2.80527411038656
-2.32894281383223,2.80274129394929
-2.32894281383223,2.80020847751201
-2.32894281383223,2.79767566107474
-2.32894281383223,2.79514284463747
-2.32894281383223,2.79261002820019
-2.32451576752629,3.13707306366934
-2.32451576752629,3.13454024723207
-2.32451576752629,3.13200743079479
-2.32451576752629,3.12947461435752
-2.32451576752629,3.12694179792025
-2.32451576752629,3.12440898148297
-2.32451576752629,2.80780692682383
-2.32451576752629,2.80527411038656
-2.32451576752629,2.80274129394929
-2.32451576752629,2.80020847751201
-2.32451576752629,2.79767566107474
-2.32451576752629,2.79514284463747
-2.32451576752629,2.79261002820019
-2.32451576752629,2.79007721176292
-2.32451576752629,2.78754439532565
-2.32008872122035,3.13960588010661
-2.32008872122035,3.13707306366934
-2.32008872122035,3.13454024723207
-2.32008872122035,3.13200743079479
-2.32008872122035,3.12947461435752
-2.32008872122035,3.12694179792025
-2.32008872122035,2.80527411038656
-2.32008872122035,2.80274129394929
-2.32008872122035,2.80020847751201
-2.32008872122035,2.79767566107474
-2.32008872122035,2.79514284463747
-2.32008872122035,2.79261002820019
-2.32008872122035,2.79007721176292
-2.32008872122035,2.78754439532565
-2.32008872122035,2.78501157888837
-2.31566167491441,3.14213869654389
-2.31566167491441,3.13960588010661
-2.31566167491441,3.13707306366934
-2.31566167491441,3.13454024723207
-2.31566167491441,3.13200743079479
-2.31566167491441,3.12947461435752
-2.31566167491441,2.80020847751201
-2.31566167491441,2.79767566107474
-2.31566167491441,2.79514284463747
-2.31566167491441,2.79261002820019
-2.31566167491441,2.79007721176292
-2.31566167491441,2.78754439532565
-2.31566167491441,2.78501157888837
-2.31566167491441,2.7824787624511
-2.31566167491441,2.77994594601383
-2.31123462860846,3.14467151298116
-2.31123462860846,3.14213869654389
-2.31123462860846,3.13960588010661
-2.31123462860846,3.13707306366934
-2.31123462860846,3.13454024723207
-2.31123462860846,3.13200743079479
-2.31123462860846,2.79514284463747
-2.31123462860846,2.79261002820019
-2.31123462860846,2.79007721176292
-2.31123462860846,2.78754439532565
-2.31123462860846,2.78501157888837
-2.31123462860846,2.7824787624511
-2.31123462860846,2.77994594601383
-2.31123462860846,2.77741312957656
-2.30680758230252,3.14720432941843
-2.30680758230252,3.14467151298116
-2.30680758230252,3.14213869654389
-2.30680758230252,3.13960588010661
-2.30680758230252,3.13707306366934
-2.30680758230252,3.13454024723207
-2.30680758230252,2.79261002820019
-2.30680758230252,2.79007721176292
-2.30680758230252,2.78754439532565
-2.30680758230252,2.78501157888837
-2.30680758230252,2.7824787624511
-2.30680758230252,2.77994594601383
-2.30680758230252,2.77741312957656
-2.30680758230252,2.77488031313928
-2.30680758230252,2.77234749670201
-2.30238053599658,3.14973714585571
-2.30238053599658,3.14720432941843
-2.30238053599658,3.14467151298116
-2.30238053599658,3.14213869654389
-2.30238053599658,3.13960588010661
-2.30238053599658,3.13707306366934
-2.30238053599658,2.78754439532565
-2.30238053599658,2.78501157888837
-2.30238053599658,2.7824787624511
-2.30238053599658,2.77994594601383
-2.30238053599658,2.77741312957656
-2.30238053599658,2.77488031313928
-2.30238053599658,2.77234749670201
-2.30238053599658,2.76981468026474
-2.29795348969064,3.15226996229298
-2.29795348969064,3.14973714585571
-2.29795348969064,3.14720432941843
-2.29795348969064,3.14467151298116
-2.29795348969064,3.14213869654389
-2.29795348969064,3.13960588010661
-2.29795348969064,2.7824787624511
-2.29795348969064,2.77994594601383
-2.29795348969064,2.77741312957656
-2.29795348969064,2.77488031313928
-2.29795348969064,2.77234749670201
-2.29795348969064,2.76981468026474
-2.29795348969064,2.76728186382746
-2.2935264433847,3.15480277873025
-2.2935264433847,3.15226996229298
-2.2935264433847,3.14973714585571
-2.2935264433847,3.14720432941843
-2.2935264433847,3.14467151298116
-2.2935264433847,3.14213869654389
-2.2935264433847,2.77994594601383
-2.2935264433847,2.77741312957656
-2.2935264433847,2.77488031313928
-2.2935264433847,2.77234749670201
-2.2935264433847,2.76981468026474
-2.2935264433847,2.76728186382746
-2.2935264433847,2.76474904739019
-2.2935264433847,2.76221623095292
-2.28909939707876,3.15733559516752
-2.28909939707876,3.15480277873025
-2.28909939707876,3.15226996229298
-2.28909939707876,3.14973714585571
-2.28909939707876,3.14720432941843
-2.28909939707876,3.14467151298116
-2.28909939707876,2.77488031313928
-2.28909939707876,2.77234749670201
-2.28909939707876,2.76981468026474
-2.28909939707876,2.76728186382746
-2.28909939707876,2.76474904739019
-2.28909939707876,2.76221623095292
-2.28909939707876,2.75968341451564
-2.28467235077282,3.1598684116048
-2.28467235077282,3.15733559516752
-2.28467235077282,3.15480277873025
-2.28467235077282,3.15226996229298
-2.28467235077282,3.14973714585571
-2.28467235077282,3.14720432941843
-2.28467235077282,3.14467151298116
-2.28467235077282,2.77234749670201
-2.28467235077282,2.76981468026474
-2.28467235077282,2.76728186382746
-2.28467235077282,2.76474904739019
-2.28467235077282,2.76221623095292
-2.28467235077282,2.75968341451564
-2.28467235077282,2.75715059807837
-2.28024530446688,3.16240122804207
-2.28024530446688,3.1598684116048
-2.28024530446688,3.15733559516752
-2.28024530446688,3.15480277873025
-2.28024530446688,3.15226996229298
-2.28024530446688,3.14973714585571
-2.28024530446688,3.14720432941843
-2.28024530446688,2.76981468026474
-2.28024530446688,2.76728186382746
-2.28024530446688,2.76474904739019
-2.28024530446688,2.76221623095292
-2.28024530446688,2.75968341451564
-2.28024530446688,2.75715059807837
-2.28024530446688,2.7546177816411
-2.28024530446688,2.75208496520382
-2.27581825816093,3.16493404447934
-2.27581825816093,3.16240122804207
-2.27581825816093,3.1598684116048
-2.27581825816093,3.15733559516752
-2.27581825816093,3.15480277873025
-2.27581825816093,3.15226996229298
-2.27581825816093,3.14973714585571
-2.27581825816093,2.76728186382746
-2.27581825816093,2.76474904739019
-2.27581825816093,2.76221623095292
-2.27581825816093,2.75968341451564
-2.27581825816093,2.75715059807837
-2.27581825816093,2.7546177816411
-2.27581825816093,2.75208496520382
-2.27581825816093,2.74955214876655
-2.27139121185499,3.16746686091662
-2.27139121185499,3.16493404447934
-2.27139121185499,3.16240122804207
-2.27139121185499,3.1598684116048
-2.27139121185499,3.15733559516752
-2.27139121185499,3.15480277873025
-2.27139121185499,3.15226996229298
-2.27139121185499,2.76221623095292
-2.27139121185499,2.75968341451564
-2.27139121185499,2.75715059807837
-2.27139121185499,2.7546177816411
-2.27139121185499,2.75208496520382
-2.27139121185499,2.74955214876655
-2.27139121185499,2.74701933232928
-2.26696416554905,3.16999967735389
-2.26696416554905,3.16746686091662
-2.26696416554905,3.16493404447934
-2.26696416554905,3.16240122804207
-2.26696416554905,3.1598684116048
-2.26696416554905,3.15733559516752
-2.26696416554905,3.15480277873025
-2.26696416554905,2.75968341451564
-2.26696416554905,2.75715059807837
-2.26696416554905,2.7546177816411
-2.26696416554905,2.75208496520382
-2.26696416554905,2.74955214876655
-2.26696416554905,2.74701933232928
-2.26696416554905,2.744486515892
-2.26253711924311,3.16999967735389
-2.26253711924311,3.16746686091662
-2.26253711924311,3.16493404447934
-2.26253711924311,3.16240122804207
-2.26253711924311,3.1598684116048
-2.26253711924311,3.15733559516752
-2.26253711924311,3.15480277873025
-2.26253711924311,2.75715059807837
-2.26253711924311,2.7546177816411
-2.26253711924311,2.75208496520382
-2.26253711924311,2.74955214876655
-2.26253711924311,2.74701933232928
-2.26253711924311,2.744486515892
-2.26253711924311,2.74195369945473
-2.26253711924311,2.73942088301746
-2.25811007293717,3.17253249379116
-2.25811007293717,3.16999967735389
-2.25811007293717,3.16746686091662
-2.25811007293717,3.16493404447934
-2.25811007293717,3.16240122804207
-2.25811007293717,3.1598684116048
-2.25811007293717,3.15733559516752
-2.25811007293717,2.7546177816411
-2.25811007293717,2.75208496520382
-2.25811007293717,2.74955214876655
-2.25811007293717,2.74701933232928
-2.25811007293717,2.744486515892
-2.25811007293717,2.74195369945473
